name,globalChannel_fastfood,globalChannel_other,rating,pc4,level_zip,dv
De Linthorst B.V.,0,1,4.085146853146845,7971,3021,CLOSED_PERMANENTLY
Bleeckerstreet,0,1,4.4,6511,2359,OPERATIONAL
Snackbar Joosten,0,0,4.4,5922,2118,OPERATIONAL
Koepel de Kaap,0,0,3.9,6991,2561,OPERATIONAL
Sur.- Chin. Afh.centr. Albina,0,1,4.4,1072,52,OPERATIONAL
Juggle Juice Bar,0,0,3.4,1118,88,CLOSED_PERMANENTLY
Odessa,0,1,4.1,6511,2359,CLOSED_PERMANENTLY
Recreatieoord de Panoven,0,1,3.9,6905,2527,OPERATIONAL
MiMi,0,1,3.3,1017,7,CLOSED_PERMANENTLY
Damas,0,1,3.8,2523,654,OPERATIONAL
Manhattan Bar,0,0,4.2,1082,61,OPERATIONAL
Café 't Anker,0,0,4.4,4561,1542,OPERATIONAL
Boteco Do Barão,0,1,3.1,1058,39,CLOSED_PERMANENTLY
Toko het sluisje,1,0,4.0,1733,347,OPERATIONAL
De Canterlanden - cafetaria • eetcafé • catering,0,0,4.4,9061,3544,OPERATIONAL
Café d'r Pley,0,1,4.2,6255,2278,OPERATIONAL
BORRELZZ,0,1,4.4,6851,2509,OPERATIONAL
Café Soif,0,1,4.1,3026,847,OPERATIONAL
De Eetkamer van Giethoorn,0,1,4.2,8355,3188,OPERATIONAL
Bagels & Beans Thomsonlaan Den Haag,0,1,4.4,2565,678,OPERATIONAL
Subway,0,1,4.2,7575,2801,OPERATIONAL
Restaurant Rembrandt,0,1,4.1,1186,110,OPERATIONAL
Bij Britta,0,0,4.4,9712,3896,OPERATIONAL
Gastrobar FLOOR,0,1,4.0,4811,1634,CLOSED_PERMANENTLY
Eetcafé De Bengel van Maastricht,0,1,4.1,6211,2251,CLOSED_PERMANENTLY
The Vegan Gorilla,0,1,4.4,3531,1101,CLOSED_PERMANENTLY
Cafetaria MICO,0,0,4.2,5161,1776,OPERATIONAL
Café De Koperen Toog,0,0,3.8,3021,842,OPERATIONAL
Croissanterie Du Nord,0,1,4.2,9203,3623,OPERATIONAL
High-Tea & High-Wine Aldenhaeve,0,1,3.0,7021,2577,CLOSED_PERMANENTLY
Yoghurt Barn Neude,0,1,4.3,3512,1089,OPERATIONAL
Bar Mercator,0,1,4.4,1057,38,OPERATIONAL
Tripel Blond,0,1,3.9,4381,1459,OPERATIONAL
Cafeteria Harte 5,0,0,4.7,4702,1595,OPERATIONAL
De Tuin van Eten,0,1,4.9,1035,22,OPERATIONAL
Bakery Juliana,0,1,4.6,2671,724,OPERATIONAL
Lunchroom Bon Appetito,0,1,2.9,3811,1208,OPERATIONAL
Lunchroom Jaffna ( De Jong ),0,1,4.0,2404,617,OPERATIONAL
Schumich Café,0,0,4.0,1013,3,OPERATIONAL
Mystery Lounge,0,0,4.1,2512,645,OPERATIONAL
Il Gusto,0,1,4.8,9712,3896,OPERATIONAL
SnowWorld Zoetermeer,0,1,4.2,2717,742,OPERATIONAL
Vietnamama,0,1,4.3,5611,1982,OPERATIONAL
Cafetaria \'De Eekhoorn\',0,0,4.3,8281,3147,OPERATIONAL
XXX Het wapen van Someren,0,1,3.9,5711,2046,CLOSED_PERMANENTLY
Star Pizza,0,1,2.6,3071,883,CLOSED_PERMANENTLY
De Happerij,0,1,4.3,4567,1547,OPERATIONAL
Cafetaria 't Hepke,0,1,4.6,5984,2145,OPERATIONAL
Restaurant Glaswerk Wine • Beer • Food • Friends,0,1,4.6,2516,649,OPERATIONAL
Pizzeria La Ruota Akkrum,0,0,4.5,8491,3291,OPERATIONAL
Bierbaronnen,0,0,4.7,5061,1730,OPERATIONAL
Lunchcafe Mezzo Mezzo,0,0,3.8,2382,610,OPERATIONAL
Starbucks on the go,0,0,4.1,3316,1012,OPERATIONAL
Shell,0,1,4.2,4411,1469,OPERATIONAL
Chinees Indisch Restaurant Nan King,0,1,4.1,6121,2218,OPERATIONAL
El Caso,0,1,4.2,5038,1714,CLOSED_PERMANENTLY
Strandcafé Het Baken,0,1,3.9,9163,3610,CLOSED_PERMANENTLY
John's Frituurshop,0,1,4.4,4371,1456,OPERATIONAL
Casa Nostra,0,1,4.5,1074,54,OPERATIONAL
Landmarkt De Proeverij,0,1,4.1,1023,12,OPERATIONAL
Ristorante Pizzeria 'La Vita',0,0,4.2,1015,5,OPERATIONAL
City Diner,0,1,4.6,8331,3171,OPERATIONAL
Herberg 't Pannehûske,0,1,4.4,4885,1679,OPERATIONAL
Café de Passage Wezep,0,0,4.5,8091,3072,CLOSED_PERMANENTLY
BolleHendrik,0,1,4.7,1747,356,OPERATIONAL
Zalen- & Partycentrum The Oldenburg,0,0,4.3,6665,2441,OPERATIONAL
Demain,0,0,4.5,6511,2359,CLOSED_PERMANENTLY
Eatpoint,0,1,4.1,3526,1098,CLOSED_PERMANENTLY
De Lakei - Lunchroom & more,0,1,4.2,3401,1045,OPERATIONAL
Restaurant \'La Musette\',0,1,4.4,1421,201,OPERATIONAL
Kebab House,0,1,3.6,1072,52,OPERATIONAL
Feest- en Danscafé Racso,0,0,3.8,1621,283,OPERATIONAL
Terras Café De Monico,0,0,3.6,1017,7,OPERATIONAL
De Meulen,0,1,4.4,5688,2032,CLOSED_PERMANENTLY
Quick Lee,0,1,3.7,2907,789,OPERATIONAL
Instock Den Haag,0,1,4.2,2513,646,CLOSED_TEMPORARILY
Aqui tato Rico-tapas y vino,0,1,4.3,5554,1970,OPERATIONAL
Harvest Market,0,1,3.6,1118,88,OPERATIONAL
Koffiebar Nieuw Bellevue,0,0,4.6,1941,435,CLOSED_PERMANENTLY
Het Pastalokaal,0,1,4.0,3701,1158,CLOSED_PERMANENTLY
Het Oude Gasthuis,0,1,2.7,1105,77,CLOSED_PERMANENTLY
Partycentrum De Dèèl,0,1,4.5,7037,2582,OPERATIONAL
Bar Restaurant LELY,0,1,4.4,1062,43,OPERATIONAL
Café Zaal De Paal,0,0,4.5,5469,1937,OPERATIONAL
Toko Jaya,0,1,4.6,2286,572,OPERATIONAL
REEG.,0,1,4.5,3731,1172,OPERATIONAL
BY Pimpé,0,0,4.7,8701,3385,OPERATIONAL
Coffee Company,0,0,4.0,1011,1,OPERATIONAL
Antonio's,0,1,4.1,5611,1982,OPERATIONAL
Nisantasi Lounge & Restaurant,0,1,3.8,6811,2483,OPERATIONAL
Baguetterie Vlaar,0,1,4.6,2011,464,OPERATIONAL
Ten Kate Friet,0,1,5.0,1053,34,OPERATIONAL
Wegrestaurant Heierhoeve,0,1,3.8,5928,2124,CLOSED_PERMANENTLY
Schrik Miller Time Breda B.V.,0,0,3.7,4811,1634,OPERATIONAL
Chris Kip,0,1,4.7,1073,53,OPERATIONAL
Insolar Eten en Drinken,0,1,4.4,1271,134,OPERATIONAL
Da Peppone,0,1,4.2,5211,1782,CLOSED_PERMANENTLY
Coba,0,1,4.3,1021,10,OPERATIONAL
Dennis Frites Paleis en Surinaamse Broodjes,0,1,4.6,3016,841,OPERATIONAL
Panaché,0,1,4.0,6511,2359,OPERATIONAL
Café De Schout,0,0,4.3,7901,2971,OPERATIONAL
Keuken Van Hackfort,0,1,4.4,7251,2665,OPERATIONAL
Café Zaal de Schutskooi,0,0,4.2,5394,1891,OPERATIONAL
Huize Poelzicht,0,1,4.4,4013,1308,OPERATIONAL
Lunchroom El Banna,0,1,4.4,2202,531,OPERATIONAL
Sans Doute,0,0,4.0,1411,199,OPERATIONAL
Bierlokaal Locus Publicus,0,0,4.5,3063,876,OPERATIONAL
MAZU Sushi&Grill,0,1,4.2,3119,909,OPERATIONAL
Restaurant Max,0,1,4.5,1015,5,OPERATIONAL
4850,0,1,4.8,1091,65,OPERATIONAL
Café \'De Gouden Leeuw\',0,0,4.3,6645,2429,OPERATIONAL
Museumcafe Gouda,0,1,4.4,2801,763,OPERATIONAL
Restaurant De Eetkamer,0,1,4.5,5801,2070,CLOSED_PERMANENTLY
Hong Fa,0,1,3.2,4301,1417,OPERATIONAL
De Pizzabar,0,1,4.4,4301,1417,CLOSED_PERMANENTLY
Restaurant Valkenisse,0,1,3.9,4373,1457,OPERATIONAL
The Sluis Garden,0,1,4.2,3972,1286,OPERATIONAL
Mio-Café-Dancing,0,0,4.2,6414,2325,OPERATIONAL
SofrA Zwolle,0,1,4.4,8011,3031,OPERATIONAL
Lucifer Coffee Roasters,0,0,4.5,5611,1982,OPERATIONAL
BERLIJN,0,1,4.0,3131,915,CLOSED_PERMANENTLY
Eethuis Kon Moi,0,1,3.6,3027,848,OPERATIONAL
Pastamama!,0,1,4.5,3067,880,OPERATIONAL
Tammy's Cafetaria,0,1,3.9,8601,3348,OPERATIONAL
IJscafé Bolzano V.O.F.,0,0,4.2,6511,2359,OPERATIONAL
SV Leidschenveen,0,1,3.8,2493,639,OPERATIONAL
Pho House,0,1,4.0,1013,3,CLOSED_PERMANENTLY
Sophia Restaurant & Lounge,0,1,4.3,2514,647,OPERATIONAL
Het Wapen van Friesland,0,0,4.5,8521,3310,OPERATIONAL
De Ruygeborg Hoeve,0,1,3.9,2421,626,CLOSED_PERMANENTLY
Boschhoek,0,1,4.4,4356,1450,OPERATIONAL
Café Ut Vloot,0,0,4.2,6227,2266,OPERATIONAL
Touch of India,0,1,3.8,5611,1982,OPERATIONAL
Slagerij Rob Keller & Zn,0,1,4.6,6541,2375,OPERATIONAL
Restaurant Het Rond Sushi & Grill,0,1,4.1,3995,1295,OPERATIONAL
Cafetaria Mega Snack,0,1,4.4,2624,705,OPERATIONAL
Asia Cocos,0,1,3.7,6041,2178,OPERATIONAL
Grieks Restaurant Cyprus,0,1,3.7,2871,781,OPERATIONAL
Bar Café Het Waertje,0,0,4.7,1701,329,OPERATIONAL
Latinos Burgers,0,1,3.8,5611,1982,OPERATIONAL
LEUT | Coffee and tea IJsselstein,0,0,5.0,3401,1045,OPERATIONAL
De Rechter van Ommen,0,1,3.5,7731,2877,CLOSED_PERMANENTLY
Pasta Fresca Sardegna,0,1,4.2,7411,2716,OPERATIONAL
Delfino,0,1,4.4,5451,1926,OPERATIONAL
MEER Takeaway,0,1,4.6,3764,1191,OPERATIONAL
Suri Lounge,0,1,3.2,2801,763,OPERATIONAL
Wollerich,0,1,4.5,5492,1945,OPERATIONAL
Cafetaria Het Oude Raedthuys,0,1,4.6,3945,1276,OPERATIONAL
Meat & Co,0,1,3.8,1811,395,OPERATIONAL
Restaurant 1611,0,1,4.2,4351,1446,OPERATIONAL
Madestein Restaurant & Events,0,1,4.3,2553,671,OPERATIONAL
Siam Thai Restaurant,0,1,4.4,1972,455,OPERATIONAL
Café de Uitmarkt,0,1,4.2,5801,2070,OPERATIONAL
Café de Bommel,0,0,4.3,4811,1634,OPERATIONAL
Japans restaurant Ai Uchi,0,1,4.5,1211,115,OPERATIONAL
Grieks Restaurant Sirtaki,0,1,4.1,7411,2716,OPERATIONAL
Koffiehuis \'De Valk\',0,1,4.0,2341,595,OPERATIONAL
Piece of cake lunchroom,0,0,4.5,6211,2251,OPERATIONAL
Carlo Straver Culinair,0,1,5.0,2641,715,OPERATIONAL
Gauchos aan de Maas,0,1,4.2,3072,884,OPERATIONAL
't Olde Schot,0,1,4.4,7021,2577,OPERATIONAL
ALIDA's smulpaleis,1,0,4.5,9301,3680,OPERATIONAL
Restaurant Abby's,0,1,4.3,1811,395,OPERATIONAL
Long Sing,0,1,4.4,6045,2182,OPERATIONAL
Burgermeester,0,1,4.3,1016,6,OPERATIONAL
Indian Corner,0,1,4.4,2012,465,OPERATIONAL
De Parel,1,0,4.3,2691,733,OPERATIONAL
De Klokkenstoel,0,1,4.2,8511,3303,OPERATIONAL
Broodje van Toen,0,0,4.3,2011,464,OPERATIONAL
Favolosa,0,0,4.5,9711,3895,OPERATIONAL
Porto Fino,0,1,3.1,1011,1,OPERATIONAL
roost,0,0,4.7,1091,65,CLOSED_PERMANENTLY
Kasteeltje Hattem,0,1,4.6,6041,2178,OPERATIONAL
Gare du Sud,0,1,4.0,3582,1126,CLOSED_PERMANENTLY
"Stadsherbergh ""De Dolle Graaf""",0,0,4.5,7041,2585,OPERATIONAL
Café De Zwaan,0,0,4.4,4161,1361,OPERATIONAL
Dijk 9,0,1,4.5,5611,1982,OPERATIONAL
Het goudmeer,0,1,4.2,8431,3239,OPERATIONAL
Friture de Wien,1,0,4.2,5915,2115,OPERATIONAL
De Buurman,0,1,4.3,3831,1225,OPERATIONAL
Centrum,0,1,4.3,8531,3319,OPERATIONAL
Grand Café Wouters,0,0,4.3,8911,3480,OPERATIONAL
Tydloos,0,1,4.1,1601,271,OPERATIONAL
Gyros,1,0,4.3,4201,1375,OPERATIONAL
Rosella,0,1,4.085146853146845,4201,1375,CLOSED_PERMANENTLY
Broodkapje,1,0,4.8,4201,1375,OPERATIONAL
het Snackhuisje,0,1,4.1,3181,938,OPERATIONAL
Espressobar Hugo,0,0,4.4,4201,1375,OPERATIONAL
Café Old Dutch,0,0,4.3,4201,1375,CLOSED_PERMANENTLY
Asian Tapas,0,1,4.3,4201,1375,OPERATIONAL
Leafs,0,1,4.2,8426,3236,OPERATIONAL
Itami,0,1,4.5,3072,884,OPERATIONAL
Dorpskamer,0,1,4.3,3851,1240,OPERATIONAL
't Klaphek,0,1,4.3,7039,2584,OPERATIONAL
Kwalitaria Waddinxveen,1,0,4.0,2741,756,OPERATIONAL
Picknickers,0,1,4.5,8493,3292,CLOSED_TEMPORARILY
Tommy's & Zuurveen,0,0,4.7,2513,646,OPERATIONAL
Waterfront,0,1,4.0,4382,1460,OPERATIONAL
Snackbar Pitstop,0,0,4.4,3076,888,OPERATIONAL
De Dagvisser,0,1,4.4,2583,686,OPERATIONAL
Brouwcafe de Hofnar,0,1,4.2,2583,686,OPERATIONAL
Femi's,1,0,4.5,7491,2759,OPERATIONAL
Big Bell,0,1,3.9,2586,689,OPERATIONAL
Kwalitaria Bargeres,0,0,4.4,7812,2921,OPERATIONAL
Cafetaria 't Centrum,0,0,4.5,9974,4045,OPERATIONAL
Grand Cafe Lübeck,0,0,4.2,8017,3037,OPERATIONAL
Bir Bey,0,1,4.0,1069,50,OPERATIONAL
Cafe Benelux,0,0,4.4,6191,2249,OPERATIONAL
De Echoput,0,1,4.1,7346,2699,OPERATIONAL
De Belgische Keijzer,0,0,4.1,8011,3031,OPERATIONAL
Small World Catering,0,0,4.8,1013,3,OPERATIONAL
Le Bateau,0,1,3.4,2554,672,CLOSED_PERMANENTLY
IJspressi,1,0,4.4,1315,146,OPERATIONAL
Gebr. Hartering,0,1,4.5,1011,1,OPERATIONAL
Proeflokaal aan de Amstel,0,0,4.5,9724,3906,OPERATIONAL
Hemingway,0,1,4.2,9711,3895,OPERATIONAL
De Korenbeurs,0,1,3.6,3521,1093,CLOSED_PERMANENTLY
Restaurant Het Jachthuis,0,1,3.8,7361,2703,CLOSED_PERMANENTLY
De Kruitmolen,0,1,4.1,8715,3389,OPERATIONAL
Golden River,0,1,4.6,8561,3334,OPERATIONAL
Mango's,1,0,4.2,3901,1261,OPERATIONAL
Campman,0,1,4.5,6871,2516,OPERATIONAL
Kohinoor van India,0,1,4.0,9711,3895,OPERATIONAL
Broodje van Martin,1,0,4.7,3511,1088,OPERATIONAL
Holiday Duiven,0,1,4.0,6921,2535,OPERATIONAL
AnyTyme Friture Royaal,1,0,4.1,5995,2152,OPERATIONAL
Cafetaria De Waalspong,0,0,3.5,6515,2361,OPERATIONAL
La Vida,0,1,4.4,7468,2751,OPERATIONAL
Landgoed 't Rheins,0,1,4.4,7468,2751,OPERATIONAL
Soesterduinen,0,1,4.3,3768,1194,OPERATIONAL
Hizmet,1,0,4.6,5612,1983,OPERATIONAL
Café Het Hart,0,0,4.0,3512,1089,OPERATIONAL
Zino's,0,1,4.5,3035,855,OPERATIONAL
Indonesia Indah,0,1,4.4,3831,1225,OPERATIONAL
King of the Ribs Amersfoort,0,1,3.9,3812,1209,OPERATIONAL
Sjonnie's Bar,0,0,4.7,6824,2492,OPERATIONAL
Party Centrum Finnewold,0,1,4.4,9684,3883,OPERATIONAL
Huize Kwast,0,1,4.3,8911,3480,OPERATIONAL
NJOY Cocktailbar,0,0,4.4,1017,7,OPERATIONAL
Eetcafé 70,0,1,4.3,1648,300,OPERATIONAL
Subway,1,0,3.9,3512,1089,OPERATIONAL
De Beren,0,1,4.1,3582,1126,OPERATIONAL
Rhodos Palace,0,1,4.5,8911,3480,OPERATIONAL
Basiliek,0,1,4.5,7241,2661,OPERATIONAL
Eetcafé Lotgenoten,0,1,4.1,1115,86,OPERATIONAL
Berlijn Café,0,0,4.5,5025,1708,OPERATIONAL
Gasterij Stadzigt,0,0,4.0,1412,200,OPERATIONAL
Café Bali,0,1,4.0,1811,395,CLOSED_PERMANENTLY
Cafe 't Hoekje,0,0,4.4,4671,1584,OPERATIONAL
Boi Boi,0,1,4.2,1093,67,OPERATIONAL
ZanDiego Beach - Lokatie Zand,0,1,4.4,1976,459,OPERATIONAL
ZanDiego Beach - Lokatie Zuid,0,1,4.4,1976,459,OPERATIONAL
Paviljoen Noordzee,0,1,4.1,1976,459,OPERATIONAL
't Bakhuys,1,0,4.2,8121,3085,OPERATIONAL
De Fontein,1,0,4.6,4361,1452,OPERATIONAL
Taco Mundo,1,0,3.3,1054,35,OPERATIONAL
Zina,0,1,3.9,1054,35,OPERATIONAL
cafe aan de kirk,0,0,4.6,6085,2196,OPERATIONAL
Harry's Snackcounter,0,0,4.5,7151,2631,OPERATIONAL
Café-restaurant Jachtlust,0,1,4.1,7471,2752,CLOSED_PERMANENTLY
Spijshuis Uylenspieghel,0,1,4.5,6511,2359,CLOSED_PERMANENTLY
Bodrum Place,1,0,4.5,8017,3037,OPERATIONAL
Carpe Diem Lunch & Diner,0,0,4.3,7551,2786,OPERATIONAL
Volt,0,1,4.4,1072,52,OPERATIONAL
Pizzeria San Marco,0,0,4.0,1078,58,OPERATIONAL
Amigo,1,0,3.9,8012,3032,OPERATIONAL
Restaurant UNO,0,1,4.1,8011,3031,OPERATIONAL
De Lunchwinkel,0,0,4.1,8011,3031,OPERATIONAL
Sirtaki,0,1,4.0,8011,3031,OPERATIONAL
Café 't Beugeltje,0,0,4.4,8011,3031,OPERATIONAL
Yogya,0,1,4.7,1065,46,CLOSED_PERMANENTLY
Barra,0,1,3.9,1073,53,CLOSED_PERMANENTLY
Artist,0,1,4.3,1073,53,OPERATIONAL
Vamos a Ver,0,1,4.5,1073,53,OPERATIONAL
Chiapas Taco Cartel,0,1,4.3,1074,54,OPERATIONAL
Pizza Punt Amersfoort,1,0,4.7,3816,1213,CLOSED_PERMANENTLY
Ming & Ming,0,1,4.3,3995,1295,OPERATIONAL
Beirut Palace,0,1,4.2,7554,2789,OPERATIONAL
Poetri Ajoe,0,1,4.5,2581,684,OPERATIONAL
Koffiehuis 't Schevenings Vrouwtje,0,0,4.5,2583,686,OPERATIONAL
EETidee Koot,1,0,4.4,2582,685,OPERATIONAL
Koffiehuis Show,0,0,4.0,2624,705,CLOSED_PERMANENTLY
China Garden,0,1,4.4,2625,706,OPERATIONAL
Doppio Espresso,0,0,3.8,2611,698,OPERATIONAL
Hills & Mills,0,1,4.2,2611,698,OPERATIONAL
Toros Santiago,0,1,4.3,2611,698,OPERATIONAL
Rossio,0,1,4.3,2611,698,OPERATIONAL
Jans,0,0,4.5,2611,698,OPERATIONAL
Roti Center,1,0,3.3,2719,744,OPERATIONAL
Restaurant De Witte Raaf,0,1,4.4,2716,741,OPERATIONAL
El Pueblo,0,1,4.3,2712,738,OPERATIONAL
Thai Mahal,0,1,3.3,3011,836,OPERATIONAL
Gracy's,0,1,4.2,3012,837,CLOSED_TEMPORARILY
Light of India,0,1,3.3,3011,836,CLOSED_PERMANENTLY
Caffè Italia,0,0,4.0,3012,837,OPERATIONAL
de koffiebar,0,0,4.4,3012,837,OPERATIONAL
Crepes & More,1,0,4.1,3012,837,CLOSED_PERMANENTLY
De With,0,1,4.1,3012,837,OPERATIONAL
La Place,0,1,3.1,3013,838,OPERATIONAL
Snackbar - Eetcafe 't Smikkeltje,0,0,4.3,7064,2595,OPERATIONAL
Partycentrum 't Maoske,0,0,4.2,5176,1781,OPERATIONAL
Brownies & Downies,0,1,4.7,7811,2920,OPERATIONAL
Grand Café De Drie Heeren,0,0,4.2,2641,715,OPERATIONAL
Cafe de Zwaan,0,0,4.5,7255,2666,OPERATIONAL
China House,0,1,4.4,2341,595,OPERATIONAL
"Café-Restaurant-Expo ""Madrid""",0,1,4.1,7722,2876,OPERATIONAL
Stadsboerderij Rijssen,0,1,4.5,7461,2746,OPERATIONAL
Bar Lot,0,0,4.2,3584,1128,OPERATIONAL
Tevfiks Place,0,1,4.0,7001,2567,OPERATIONAL
Cerveceria Boulevard,0,1,4.6,3581,1125,OPERATIONAL
Bali Indonesia Sajaam,0,1,4.7,6044,2181,OPERATIONAL
Cafe Parkzicht,0,0,4.5,6045,2182,OPERATIONAL
cafe de kade,0,0,4.3,6041,2178,OPERATIONAL
Happy Food,1,0,4.3,3816,1213,OPERATIONAL
Son of a Croque,0,0,4.0,3811,1208,CLOSED_PERMANENTLY
Brood & Zoets,0,0,4.3,3811,1208,OPERATIONAL
Déli Café Français,0,0,3.8,3811,1208,OPERATIONAL
Pokélicious,1,0,4.6,3811,1208,OPERATIONAL
"In den ""Kleinen"" Hap",0,1,4.1,3811,1208,OPERATIONAL
Pizzeria Bella Venezia,0,0,3.8,3823,1219,OPERATIONAL
Paul van Gurp,1,0,4.4,7429,2733,OPERATIONAL
Cava Andalusia,0,1,4.2,7411,2716,OPERATIONAL
Burgerweeshuis,0,1,4.4,7411,2716,OPERATIONAL
Shabu Shabu,0,1,4.2,3811,1208,OPERATIONAL
Eethuis VERS Take Away,1,0,4.6,3511,1088,OPERATIONAL
Sushi Today Amersfoort,0,1,4.3,3812,1209,OPERATIONAL
Cafetaria Lunchroom De Maat,0,0,4.3,7328,2688,OPERATIONAL
Poppe,0,1,4.6,7311,2674,OPERATIONAL
Fong Sheng,0,1,4.1,7314,2677,OPERATIONAL
Café de Zon,0,0,4.0,7335,2694,OPERATIONAL
Bakker Bart,0,0,4.1,7311,2674,OPERATIONAL
Smulbar,0,0,4.4,7141,2629,OPERATIONAL
Dungelmann 1861,0,1,3.6,2595,695,CLOSED_PERMANENTLY
De Vollenhoofsche Poort,0,1,4.3,8064,3060,OPERATIONAL
Lunchroom Nieuw Engelhard,0,0,4.3,2593,693,OPERATIONAL
De Boerderij,0,1,4.5,2272,563,OPERATIONAL
Karczma Polski Stól,0,1,4.3,2516,649,OPERATIONAL
Ristorante Luca,0,1,4.4,2011,464,OPERATIONAL
Theetuin De Stokte,0,0,4.2,7722,2876,OPERATIONAL
Polo Bar,0,0,4.2,2011,464,OPERATIONAL
De Vrienden Ommen,0,1,4.5,7731,2877,OPERATIONAL
Lucas,0,0,4.5,3512,1089,OPERATIONAL
La Cubanita,0,1,4.0,2011,464,OPERATIONAL
Eazie,0,1,3.8,3512,1089,OPERATIONAL
’t Koffieboontje,0,0,4.4,3511,1088,OPERATIONAL
Dwarsligger,0,1,4.3,2262,556,OPERATIONAL
Grand Café de Conckelaer,0,0,4.5,2275,566,OPERATIONAL
Bamboo,0,1,4.1,3521,1093,OPERATIONAL
Dudok,0,0,4.0,2515,648,CLOSED_TEMPORARILY
Grab 'n Bite,0,0,4.7,2511,644,OPERATIONAL
South of Houston,0,1,4.3,2511,644,OPERATIONAL
't Herdertje,0,1,4.6,3781,1202,OPERATIONAL
Buitenlust,0,1,4.5,3781,1202,OPERATIONAL
Shizo,0,1,4.0,2511,644,CLOSED_PERMANENTLY
Noord-oost Chinees Eethuis,1,0,4.3,2512,645,OPERATIONAL
Kee Lun Palace,0,1,4.1,2512,645,OPERATIONAL
Café de Tuin,0,0,4.4,1015,5,OPERATIONAL
Renao,0,1,4.5,6816,2488,OPERATIONAL
Coffeeshop Relax,0,0,4.5,1013,3,OPERATIONAL
Greenwoods,0,0,4.6,1012,2,CLOSED_TEMPORARILY
Joya,0,1,4.5,1012,2,CLOSED_PERMANENTLY
Libertine Comptoir de Cuisine,0,1,4.2,1016,6,CLOSED_PERMANENTLY
Libertine,0,0,3.9,1016,6,CLOSED_PERMANENTLY
Kwalitaria Délifrance Luciano,1,0,4.0,6826,2494,OPERATIONAL
De Prinsekelder,1,0,4.5,2514,647,OPERATIONAL
IT Rains Fishes,0,1,3.8,2514,647,CLOSED_PERMANENTLY
Havana,0,1,3.8,2513,646,OPERATIONAL
Yoghurt Barn,0,0,4.1,2513,646,OPERATIONAL
Frites Atelier,1,0,4.3,2511,644,OPERATIONAL
Restaurant CC,0,1,4.4,6811,2483,OPERATIONAL
Vasso,0,1,4.2,1012,2,OPERATIONAL
Café Emmelot,0,0,3.9,1012,2,OPERATIONAL
Café Verhoeff,0,0,4.0,1012,2,CLOSED_PERMANENTLY
't Amusement,0,1,4.5,6811,2483,OPERATIONAL
Mo Lòn Sandwiches and more,0,1,4.7,6811,2483,CLOSED_PERMANENTLY
Greenhouse Effect,0,0,4.4,1012,2,OPERATIONAL
Coffee Concepts,0,0,4.1,1017,7,CLOSED_TEMPORARILY
Taboo Kantine,0,0,4.9,1017,7,OPERATIONAL
Snackpoint Martin,0,1,5.0,1689,322,CLOSED_PERMANENTLY
Don Qui-John,0,1,4.4,4813,1636,OPERATIONAL
Las Carretas,0,1,4.2,7622,2828,OPERATIONAL
Jambon,0,1,4.5,5401,1896,OPERATIONAL
Restaurant Kabul,0,1,4.4,4814,1637,OPERATIONAL
Ruksanna,1,0,3.8,2571,680,OPERATIONAL
Royal China,0,1,4.4,7942,3005,OPERATIONAL
Greenwoods Keizersgracht,0,0,4.5,1017,7,CLOSED_TEMPORARILY
Fantasia Trattoria,1,0,4.3,1017,7,OPERATIONAL
Coffeeshop Easytimes,0,0,4.4,1017,7,OPERATIONAL
Gelateria Riva,0,0,4.2,2513,646,OPERATIONAL
Acropolis,0,1,4.3,5212,1783,OPERATIONAL
Luxe Italia,1,0,4.2,5212,1783,OPERATIONAL
Sol Y Sombra,0,1,4.5,4811,1634,OPERATIONAL
El Quinto Pino,0,1,4.6,4811,1634,OPERATIONAL
Eten bij Ernest,0,1,4.6,4811,1634,CLOSED_PERMANENTLY
Café Buckets Breda,0,0,4.4,4811,1634,OPERATIONAL
La Fontaine,0,1,3.9,2554,672,CLOSED_PERMANENTLY
Café de Bruine Pij,0,0,4.3,4811,1634,OPERATIONAL
Cafetaria & Pizzeria Breda'tje,0,0,2.6,4811,1634,OPERATIONAL
Restaurant Van Ouds,0,1,4.7,4854,1661,OPERATIONAL
LaLotta Cantina,0,1,4.2,3526,1098,CLOSED_PERMANENTLY
Lunchcafé Van Bikkels,0,1,4.5,7941,3004,OPERATIONAL
Sakura Mura,0,1,4.4,7941,3004,OPERATIONAL
Bakker Bart,0,0,4.4,7941,3004,OPERATIONAL
Café De Drie Aapjes,0,0,4.3,7941,3004,OPERATIONAL
Cafe La Porte,0,0,4.0,7941,3004,OPERATIONAL
BackWerk,1,0,4.2,2132,503,OPERATIONAL
Tummers,0,0,4.3,2132,503,OPERATIONAL
Pico-Bar,0,0,4.2,3181,938,OPERATIONAL
Bij Marjan,0,1,4.2,1046,30,OPERATIONAL
Zoetelief,0,1,4.1,5211,1782,OPERATIONAL
De Meierijsche Kar,0,1,4.2,5211,1782,CLOSED_PERMANENTLY
Nonna,0,1,3.8,5211,1782,CLOSED_PERMANENTLY
Café Marcella,0,0,4.3,1017,7,OPERATIONAL
Eetcafé de 7 heuveltjes,0,0,4.0,4836,1651,OPERATIONAL
Restaurant Zuyd,0,1,4.7,4818,1641,OPERATIONAL
Jack's Foodbar,0,1,4.7,5211,1782,OPERATIONAL
Oriental Greenhouse,0,1,4.3,5644,2004,OPERATIONAL
